id,title,imdb,date,author_name,author_id,lang,comment,releases,subscene_link,fileLink
1798696,"Spirit: Stallion of the Cimarron",166813,"2009-07-22 05:26:00",Twana-Scorpion,215382,kurdish,"viva Kurdistan","["Spirit-kurdish-sub"]",spirit-stallion-of-the-cimarron/kurdish/243169,spirit-stallion-of-the-cimarron/spirit-stallion-of-the-cimarron_kurdish-243169.zip
1827283,"Steven Universe - First Season",3061046,"2022-08-19 06:43:00",AyubTahseen,1435868,kurdish,"» وەرگێران» ایوب تحسین","["Steven Universe S1 E1. 1080 p. "]",steven-universe-first-season/kurdish/2863400,steven-universe-first-season/steven-universe-first-season_kurdish-2863400.zip
1827286,"Steven Universe - First Season",3061046,"2022-08-21 16:10:00",AyubTahseen,1435868,kurdish,"» وەرگێران» ایوب تحسین","["Steven Universe S1 E4"]",steven-universe-first-season/kurdish/2865128,steven-universe-first-season/steven-universe-first-season_kurdish-2865128.zip
1827287,"Steven Universe - First Season",3061046,"2022-09-11 18:15:00",AyubTahseen,1435868,kurdish,"» وەرگێران» ایوب تحسین","["Steven Universe S1 E7"]",steven-universe-first-season/kurdish/2882097,steven-universe-first-season/steven-universe-first-season_kurdish-2882097.zip
1827288,"Steven Universe - First Season",3061046,"2022-09-01 17:11:00",AyubTahseen,1435868,kurdish,"» وەرگێران» ایوب تحسین","["Steven Universe S1 E6"]",steven-universe-first-season/kurdish/2873393,steven-universe-first-season/steven-universe-first-season_kurdish-2873393.zip
1827362,"Steven Universe - First Season",3061046,"2022-08-20 13:10:00",AyubTahseen,1435868,kurdish,"» وەرگێڕان» ایوب تحسین","["Steven Universe S1 E3"]",steven-universe-first-season/kurdish/2864302,steven-universe-first-season/steven-universe-first-season_kurdish-2864302.zip
1827373,"Steven Universe - First Season",3061046,"2022-08-24 14:26:00",AyubTahseen,1435868,kurdish,"» وەرگێران» ایوب تحسین","["Steven Universe S1 E5"]",steven-universe-first-season/kurdish/2867394,steven-universe-first-season/steven-universe-first-season_kurdish-2867394.zip
1827484,"Steven Universe - First Season",3061046,"2022-08-19 10:59:00",AyubTahseen,1435868,kurdish,"» وەرگێران» ایوب تحسین","["Steven Universe S1 E2"]",steven-universe-first-season/kurdish/2863551,steven-universe-first-season/steven-universe-first-season_kurdish-2863551.zip
1827796,"Steven Universe - First Season",3061046,"2023-03-05 16:44:00",AyubTahseen,1435868,kurdish,"» وەرگێران» ایوب تحسین","["Steven universe S01E08"]",steven-universe-first-season/kurdish/3032241,steven-universe-first-season/steven-universe-first-season_kurdish-3032241.zip
1827831,"Steven Universe - First Season",3061046,"2023-03-05 16:49:00",AyubTahseen,1435868,kurdish,"» وەرگێران» ایوب تحسین","["Steven universe S01E09"]",steven-universe-first-season/kurdish/3032244,steven-universe-first-season/steven-universe-first-season_kurdish-3032244.zip
1843256,"Sucker Punch",978764,"2011-08-09 08:49:00",Kurdish_boy,554137,kurdish,480p-BRrip-x264,"["Sucker Punch 2011"]",sucker-punch/kurdish/467648,sucker-punch/sucker-punch_kurdish-467648.zip
1844496,"Suicide Squad",1386697,"2016-01-23 19:59:00",ismailhawlery,978619,kurdish,"ترەیلەری دووەمی فیلمی Suicide Squad 
ئامادەکردنی:ئیسماعیل ئەحمەد","["Suicide Squad Trailer #1 Kurdish subtitle"]",suicide-squad/kurdish/1264242,suicide-squad/suicide-squad_kurdish-1264242.zip
1848280,Sultan,4832640,"2018-04-07 07:18:00",,1131117,kurdish,,[],sultan/kurdish/1752267,sultan/sultan_kurdish-1752267.zip
1869448,Suspiria,76786,"2020-04-08 10:19:00",suspiriakurd,1300087,kurdish,"سوسپیریا (ئاخەکان) ١٩٧٧
دەرهێنەر: داریۆ ئەرجێنتۆ","["suspiria (1977) سوسپیریا ١٩٧٧"]",suspiria/kurdish/2184617,suspiria/suspiria_kurdish-2184617.zip
1888430,Taxi,152930,"2021-01-17 17:53:00",Umid_kurd,1355240,kurdish,"ژێرنووسوو هەورامی","["Taxi 1 1988 hewram",taxi/kurdish/2375426,taxi/taxi_kurdish-2375426.zip
1888460,Taxi,152930,"2021-03-26 06:59:00",zanameriwan,1333653,kurdish,"ژێرنووسی هەورامی فیلمی تاکسی یەک","["taxi1.1998.@kurdi_film"]",taxi/kurdish/2429171,taxi/taxi_HI_kurdish-2429171.zip
1896383,"Tehran - Second Season",10577736,"2022-05-13 22:20:00",Razwan.Siktany,1321938,kurdish,"ژێرنووسی کوردی بۆ زنجیرەی تەهران، مافی بڵاوکردنەوی بۆ هەموو کەسێکە بەڵام تکایە ئاماژە بە ناوی وەرگێڕ بکە","["Tehran.S02E03.1080p.WEB.H264-CAKES", "Tehran.S02E03.720p.WEB.H264-CAKES", "Tehran.S02E03.PTSD.1080p.ATVP.WEB-DL.DDP5.1.H264-NTb", "Tehran.S02E03.PTSD.720p.ATVP.WEB-DL.DDP5.1.H264-NTb", "Tehran.S02E03.HDR.2160p.WEB.H265-GGEZ", "Tehran.S02E03.WEB.x264-TORRENTGALAXY", "Tehran.S02E03.720p.WEB.x265-MiNX[TGx"]",tehran-second-season/kurdish/2774694,tehran-second-season/tehran-second-season_kurdish-2774694.zip
1896706,"Tehran - Second Season",10577736,"2022-05-10 23:13:00",Razwan.Siktany,1321938,kurdish,"ژێرنووسی کوردی بۆ زنجیرەی تەهران، مافی بڵاوکردنەوی بۆ هەموو کەسێکە بەڵام تکایە ئاماژە بە ناوی وەرگێڕ بکە.","["Tehran.S02E02.1080p.WEB.H264-CAKES", "Tehran.S02E02.Change.of.Plan.1080p.ATVP.WEB-DL.DDP5.1.H264-NTb", "Tehran.S02E02.HDR.2160p.WEB.H265-GGEZ", "Tehran.S02E02.WEB.x264-TORRENTGALAXY", "Tehran.S02E02.HEBREW.WEBRip.x264-ION10"]",tehran-second-season/kurdish/2771737,tehran-second-season/tehran-second-season_kurdish-2771737.zip
1896858,"Tehran - Second Season",10577736,"2022-05-08 23:28:00",Razwan.Siktany,1321938,kurdish,"ژێرنووسی کوردی بۆ زنجیرەی تەهران، مافی بڵاوکردنەوی بۆ هەموو کەسێکە بەڵام تکایە ئاماژە بە ناوی وەرگێڕ بکە.","["Tehran.S02E01.1080p.WEB.H264-CAKES", "Tehran.S02E01.HDR.2160p.WEB.H265-GGEZ", "Tehran.S02E01.WEB.x264-TORRENTGALAXY", "Tehran.S02E01.720p.WEB.x265-MiNX[TGx", "Tehran.S02E01.HEBREW.WEBRip.x264-ION10"]",tehran-second-season/kurdish/2769899,tehran-second-season/tehran-second-season_kurdish-2769899.zip
1900354,"Tensei Kizoku no Isekai Boukenroku: Jichou wo Shiranai Kamigami no Shito (The Aristocrat",0,"2023-06-19 06:58:00",AyubTahseen,1435868,kurdish,"» وەرگێران» ایوب تحسین","["Tensei Kizoku no Isekai Boukenroku - 08 [1080p][P]_Kurdish "]",tensei-kizoku-no-isekai-boukenroku-jichou-wo-shiranai-kamigami-no-shito-the-aristocrats-otherworldly-adventure-serving-gods-who-go-too-far/kurdish/3111241,tensei-kizoku-no-isekai-boukenroku-jichou-wo-shiranai-kamigami-no-shito-the-aristocrats-otherworldly-adventure-serving-gods-who-go-too-far/tensei-kizoku-no-isekai-boukenroku-jichou-wo-shiranai-ka_kurdish-3111241.zip
1900363,"Tensei Kizoku no Isekai Boukenroku: Jichou wo Shiranai Kamigami no Shito (The Aristocrat",0,"2023-06-17 14:41:00",AyubTahseen,1435868,kurdish,"» وەرگێران» ایوب تحسین","["Tensei Kizoku no Isekai Boukenroku - 04_Kurdish (1080)"]",tensei-kizoku-no-isekai-boukenroku-jichou-wo-shiranai-kamigami-no-shito-the-aristocrats-otherworldly-adventure-serving-gods-who-go-too-far/kurdish/3110206,tensei-kizoku-no-isekai-boukenroku-jichou-wo-shiranai-kamigami-no-shito-the-aristocrats-otherworldly-adventure-serving-gods-who-go-too-far/tensei-kizoku-no-isekai-boukenroku-jichou-wo-shiranai-ka_kurdish-3110206.zip
1900410,"Tensei Kizoku no Isekai Boukenroku: Jichou wo Shiranai Kamigami no Shito (The Aristocrat",0,"2023-06-17 09:19:00",AyubTahseen,1435868,kurdish,"» وەرگێران» ایوب تحسین","["Tensei Kizoku no Isekai Boukenroku - 03 [1080p][P]_Kurdish"]",tensei-kizoku-no-isekai-boukenroku-jichou-wo-shiranai-kamigami-no-shito-the-aristocrats-otherworldly-adventure-serving-gods-who-go-too-far/kurdish/3110088,tensei-kizoku-no-isekai-boukenroku-jichou-wo-shiranai-kamigami-no-shito-the-aristocrats-otherworldly-adventure-serving-gods-who-go-too-far/tensei-kizoku-no-isekai-boukenroku-jichou-wo-shiranai-ka_kurdish-3110088.zip
1900411,"Tensei Kizoku no Isekai Boukenroku: Jichou wo Shiranai Kamigami no Shito (The Aristocrat",0,"2023-06-19 06:57:00",AyubTahseen,1435868,kurdish,"» وەرگێران» ایوب تحسین","["Tensei Kizoku no Isekai Boukenroku - 07 [1080p][P]_Kurdish "]",tensei-kizoku-no-isekai-boukenroku-jichou-wo-shiranai-kamigami-no-shito-the-aristocrats-otherworldly-adventure-serving-gods-who-go-too-far/kurdish/3111240,tensei-kizoku-no-isekai-boukenroku-jichou-wo-shiranai-kamigami-no-shito-the-aristocrats-otherworldly-adventure-serving-gods-who-go-too-far/tensei-kizoku-no-isekai-boukenroku-jichou-wo-shiranai-ka_kurdish-3111240.zip
1900414,"Tensei Kizoku no Isekai Boukenroku: Jichou wo Shiranai Kamigami no Shito (The Aristocrat",0,"2023-06-16 17:52:00",AyubTahseen,1435868,kurdish,"» وەرگێران» ایوب تحسین","["Tensei Kizoku no Isekai Boukenroku - 02 [1080p][P]_Kurdish"]",tensei-kizoku-no-isekai-boukenroku-jichou-wo-shiranai-kamigami-no-shito-the-aristocrats-otherworldly-adventure-serving-gods-who-go-too-far/kurdish/3109838,tensei-kizoku-no-isekai-boukenroku-jichou-wo-shiranai-kamigami-no-shito-the-aristocrats-otherworldly-adventure-serving-gods-who-go-too-far/tensei-kizoku-no-isekai-boukenroku-jichou-wo-shiranai-ka_kurdish-3109838.zip
1900530,"Tensei Kizoku no Isekai Boukenroku: Jichou wo Shiranai Kamigami no Shito (The Aristocrat",0,"2023-06-19 08:05:00",AyubTahseen,1435868,kurdish,"» وەرگێران» ایوب تحسین","["Tensei Kizoku no Isekai Boukenroku - 12 [1080p][P]_Kurdish"]",tensei-kizoku-no-isekai-boukenroku-jichou-wo-shiranai-kamigami-no-shito-the-aristocrats-otherworldly-adventure-serving-gods-who-go-too-far/kurdish/3111272,tensei-kizoku-no-isekai-boukenroku-jichou-wo-shiranai-kamigami-no-shito-the-aristocrats-otherworldly-adventure-serving-gods-who-go-too-far/tensei-kizoku-no-isekai-boukenroku-jichou-wo-shiranai-ka_kurdish-3111272.zip
1900537,"Tensei Kizoku no Isekai Boukenroku: Jichou wo Shiranai Kamigami no Shito (The Aristocrat",0,"2023-06-19 08:04:00",AyubTahseen,1435868,kurdish,"» وەرگێران» ایوب تحسین","["Tensei Kizoku no Isekai Boukenroku - 11 [1080p][P]_Kurdish "]",tensei-kizoku-no-isekai-boukenroku-jichou-wo-shiranai-kamigami-no-shito-the-aristocrats-otherworldly-adventure-serving-gods-who-go-too-far/kurdish/3111271,tensei-kizoku-no-isekai-boukenroku-jichou-wo-shiranai-kamigami-no-shito-the-aristocrats-otherworldly-adventure-serving-gods-who-go-too-far/tensei-kizoku-no-isekai-boukenroku-jichou-wo-shiranai-ka_kurdish-3111271.zip
1900551,"Tensei Kizoku no Isekai Boukenroku: Jichou wo Shiranai Kamigami no Shito (The Aristocrat",0,"2023-06-19 06:56:00",AyubTahseen,1435868,kurdish,"» وەرگێران» ایوب تحسین","["Tensei Kizoku no Isekai Boukenroku - 06 [1080p][P]_Kurdish "]",tensei-kizoku-no-isekai-boukenroku-jichou-wo-shiranai-kamigami-no-shito-the-aristocrats-otherworldly-adventure-serving-gods-who-go-too-far/kurdish/3111238,tensei-kizoku-no-isekai-boukenroku-jichou-wo-shiranai-kamigami-no-shito-the-aristocrats-otherworldly-adventure-serving-gods-who-go-too-far/tensei-kizoku-no-isekai-boukenroku-jichou-wo-shiranai-ka_kurdish-3111238.zip
1901375,"Tensei Kizoku no Isekai Boukenroku: Jichou wo Shiranai Kamigami no Shito (The Aristocrat",0,"2023-06-19 08:04:00",AyubTahseen,1435868,kurdish,"» وەرگێران» ایوب تحسین","["Tensei Kizoku no Isekai Boukenroku - 10 [1080p][P]_Kurdish "]",tensei-kizoku-no-isekai-boukenroku-jichou-wo-shiranai-kamigami-no-shito-the-aristocrats-otherworldly-adventure-serving-gods-who-go-too-far/kurdish/3111270,tensei-kizoku-no-isekai-boukenroku-jichou-wo-shiranai-kamigami-no-shito-the-aristocrats-otherworldly-adventure-serving-gods-who-go-too-far/tensei-kizoku-no-isekai-boukenroku-jichou-wo-shiranai-ka_kurdish-3111270.zip
1901715,"Tensei Kizoku no Isekai Boukenroku: Jichou wo Shiranai Kamigami no Shito (The Aristocrat",0,"2023-06-19 08:03:00",AyubTahseen,1435868,kurdish,"» وەرگێران» ایوب تحسین","["Tensei Kizoku no Isekai Boukenroku - 09 [1080p][P]_Kurdish"]",tensei-kizoku-no-isekai-boukenroku-jichou-wo-shiranai-kamigami-no-shito-the-aristocrats-otherworldly-adventure-serving-gods-who-go-too-far/kurdish/3111269,tensei-kizoku-no-isekai-boukenroku-jichou-wo-shiranai-kamigami-no-shito-the-aristocrats-otherworldly-adventure-serving-gods-who-go-too-far/tensei-kizoku-no-isekai-boukenroku-jichou-wo-shiranai-ka_kurdish-3111269.zip
1901753,"Tensei Kizoku no Isekai Boukenroku: Jichou wo Shiranai Kamigami no Shito (The Aristocrat",0,"2023-06-17 14:42:00",AyubTahseen,1435868,kurdish,"» وەرگێران» ایوب تحسین","["Tensei Kizoku no Isekai Boukenroku - 05 [1080p][P]_Kurdish "]",tensei-kizoku-no-isekai-boukenroku-jichou-wo-shiranai-kamigami-no-shito-the-aristocrats-otherworldly-adventure-serving-gods-who-go-too-far/kurdish/3110209,tensei-kizoku-no-isekai-boukenroku-jichou-wo-shiranai-kamigami-no-shito-the-aristocrats-otherworldly-adventure-serving-gods-who-go-too-far/tensei-kizoku-no-isekai-boukenroku-jichou-wo-shiranai-ka_kurdish-3110209.zip
1901770,"Tensei Kizoku no Isekai Boukenroku: Jichou wo Shiranai Kamigami no Shito (The Aristocrat",0,"2023-06-16 16:11:00",AyubTahseen,1435868,kurdish,"» وەرگێران» ایوب تحسین","["Tensei Kizoku no Isekai Boukenroku - 01 [1080p][P]_Kurdish "]",tensei-kizoku-no-isekai-boukenroku-jichou-wo-shiranai-kamigami-no-shito-the-aristocrats-otherworldly-adventure-serving-gods-who-go-too-far/kurdish/3109734,tensei-kizoku-no-isekai-boukenroku-jichou-wo-shiranai-kamigami-no-shito-the-aristocrats-otherworldly-adventure-serving-gods-who-go-too-far/tensei-kizoku-no-isekai-boukenroku-jichou-wo-shiranai-ka_kurdish-3109734.zip
1903224,"Terminator Salvation (T4: Salvation)",438488,"2014-04-22 10:24:00","kurdish pirate",846577,kurdish,"plase rate my subtitles","["Terminator Salvation By kurdish pirate"]",terminator-salvation-t4-salvation/kurdish/899138,terminator-salvation-t4-salvation/terminator-salvation-t4-salvation_HI_kurdish-899138.zip
1903961,"Terra Formars (Terraformars / テラフォーマーズ)",3894916,"2014-12-06 12:13:00",SLIFER.,825590,kurdish,https:/www.beston-subs.blogspot.com,"["Terra Formars - 02"]",terra-formars-terafmzu/kurdish/1023763,terra-formars-terafmzu/terra-formars-terafmzu_kurdish-1023763.zip
1904033,"Terra Formars (Terraformars / テラフォーマーズ)",3894916,"2014-12-06 12:24:00",SLIFER.,825590,kurdish,"Raw = Leopard-Raws | our Blog = Beston-subs.blogspot.com","["Terra Formars - 10"]",terra-formars-terafmzu/kurdish/1023772,terra-formars-terafmzu/terra-formars-terafmzu_kurdish-1023772.zip
1904036,"Terra Formars (Terraformars / テラフォーマーズ)",3894916,"2014-12-06 12:22:00",SLIFER.,825590,kurdish,"Raw = Leopard-Raw | Our Blog = Beston-subs.blogspot.com","["Terra Formars - 09"]",terra-formars-terafmzu/kurdish/1023771,terra-formars-terafmzu/terra-formars-terafmzu_kurdish-1023771.zip
1904037,"Terra Formars (Terraformars / テラフォーマーズ)",3894916,"2014-12-06 12:21:00",SLIFER.,825590,kurdish,"Raw = Leopard-Raw | Our Blog = Beston-subs.blogspot.com","["Terra Formars - 08"]",terra-formars-terafmzu/kurdish/1023769,terra-formars-terafmzu/terra-formars-terafmzu_kurdish-1023769.zip
1904038,"Terra Formars (Terraformars / テラフォーマーズ)",3894916,"2014-12-06 12:18:00",SLIFER.,825590,kurdish,"Raw = Leopard-Raw
Our Blog = Beston-subs.blogspot.com","["Terra Formars - 05"]",terra-formars-terafmzu/kurdish/1023766,terra-formars-terafmzu/terra-formars-terafmzu_kurdish-1023766.zip
1904264,"Terra Formars (Terraformars / テラフォーマーズ)",3894916,"2014-12-06 12:14:00",SLIFER.,825590,kurdish,https:/www.beston-subs.blogspot.com,"["Terra Formars - 03"]",terra-formars-terafmzu/kurdish/1023764,terra-formars-terafmzu/terra-formars-terafmzu_kurdish-1023764.zip
1904289,"Terra Formars (Terraformars / テラフォーマーズ)",3894916,"2014-12-16 20:44:00",SLIFER.,825590,kurdish,"Raw = Leopard Raws Our Blog =beston-subs.blogspot.com","["Terra Formars - 11"]",terra-formars-terafmzu/kurdish/1031240,terra-formars-terafmzu/terra-formars-terafmzu_kurdish-1031240.zip
1904344,"Terra Formars (Terraformars / テラフォーマーズ)",3894916,"2014-12-06 12:20:00",SLIFER.,825590,kurdish,"Raw = Leopard-Raw | Our Blog = Beston-subs.blogspot.com","["Terra Formars - 07"]",terra-formars-terafmzu/kurdish/1023768,terra-formars-terafmzu/terra-formars-terafmzu_kurdish-1023768.zip
1904493,"Terra Formars (Terraformars / テラフォーマーズ)",3894916,"2014-12-06 12:10:00",SLIFER.,825590,kurdish,www.beston-subs.blogspot.com,"["Terra Formars - 01"]",terra-formars-terafmzu/kurdish/1023762,terra-formars-terafmzu/terra-formars-terafmzu_kurdish-1023762.zip
1904805,"Terra Formars (Terraformars / テラフォーマーズ)",3894916,"2014-12-16 20:45:00",SLIFER.,825590,kurdish,"Raw = Leopard Raws Our Blog =beston-subs.blogspot.com","["Terra Formars - 12"]",terra-formars-terafmzu/kurdish/1031241,terra-formars-terafmzu/terra-formars-terafmzu_kurdish-1031241.zip
1904855,"Terra Formars (Terraformars / テラフォーマーズ)",3894916,"2014-12-06 12:16:00",SLIFER.,825590,kurdish,"Raw = Leopard-Raw
Our Blog = Beston-subs.blogspot.com","["Terra Formars - 04"]",terra-formars-terafmzu/kurdish/1023765,terra-formars-terafmzu/terra-formars-terafmzu_kurdish-1023765.zip
1905215,"Terra Formars (Terraformars / テラフォーマーズ)",3894916,"2014-12-06 12:19:00",SLIFER.,825590,kurdish,"Raw = Leopard-Raw | Our Blog = Beston-subs.blogspot.com","["Terra Formars - 06"]",terra-formars-terafmzu/kurdish/1023767,terra-formars-terafmzu/terra-formars-terafmzu_kurdish-1023767.zip
1909433,"The 12th Man (Den 12. mann)",3300980,"2019-12-05 01:53:00",Rasti.Ebas.Doski,1273708,kurdish,"(The 12th Man) wergêrana bi zimanê kurdî Latînî","["The 12th Man"]",the-12th-man/kurdish/2102557,the-12th-man/the-12th-man_kurdish-2102557.zip
1909543,"The 13th Warrior",120657,"2021-03-26 07:08:00",zanameriwan,1333653,kurdish,"سێزدەهەمین شەڕڤان","["the 13th warrior(1999)"]",the-13th-warrior/kurdish/2429179,the-13th-warrior/the-13th-warrior_HI_kurdish-2429179.zip
1909653,"The 13th Warrior",120657,"2021-03-26 07:07:00",zanameriwan,1333653,kurdish,"سێزدەهەمین شەڕڤان","["the 13th warrior(1999)"]",the-13th-warrior/kurdish/2429178,the-13th-warrior/the-13th-warrior_HI_kurdish-2429178.zip
1917922,"The Adventures of Tintin: The Secret of the Unicorn",983193,"2015-10-24 16:51:00","safeen khurmaly",963418,kurdish,"this is an advanced kurdish subtitle for ( the adventures of tintin) movie!","["safeen namiq"]",the-adventures-of-tintin-the-secret-of-the-unicorn/kurdish/1213017,the-adventures-of-tintin-the-secret-of-the-unicorn/the-adventures-of-tintin-the-secret-of-the-unicorn_kurdish-1213017.zip
1919667,"The Aftermath",5977276,"2020-02-26 14:05:00",Bahroz_Argoshi,1289446,kurdish,"Non HI - The Aftermath.2019 Kurdish Subtitle","["The Aftermath.2019 WEBRip, Bahroz A. Saif"]",the-aftermath-2019/kurdish/2152576,the-aftermath-2019/the-aftermath-2019_kurdish-2152576.zip
1960669,"The Cabinet of Dr. Caligari (Das Cabinet des Dr. Caligari)",10323,"2020-07-29 19:20:00",,1276798,kurdish,"کابینەکەی دکتۆر کالیگاری",[],the-cabinet-of-dr-caligari-das-cabinet-des-dr-caligari/kurdish/2261750,the-cabinet-of-dr-caligari-das-cabinet-des-dr-caligari/the-cabinet-of-dr-caligari-das-cabinet-des-dr-caligari_kurdish-2261750.zip
1961474,"The Call",1911644,"2013-09-24 14:50:00",Aso91,762827,kurdish,,"["kurdish subtitle of the call 2013"]",the-call/kurdish/790818,the-call/the-call_kurdish-790818.zip
1974947,"The Conjuring: The Devil Made Me Do It",7069210,"2021-06-04 12:23:00",Kurdbest,1109219,kurdish,,"["[KurdBest]The.Conjuring.the.Devil.Made.Me.Do.It.2021.1080p"]",the-conjuring-the-devil-made-me-do-it/kurdish/2493226,the-conjuring-the-devil-made-me-do-it/the-conjuring-the-devil-made-me-do-it_kurdish-2493226.zip
1994810,"The Divergent Series: Insurgent",2908446,"2015-04-03 14:56:00",RebinAhmed,924021,kurdish,"ئه‌م فیلمه‌ كه‌ ناوی (سه‌رپێچیكه‌ره‌كانه‌) ته‌واوكه‌ری فیلمی (جیاوزه‌كانه‌) كه‌ دواتر كار دژی گه‌نده‌ڵیه‌كان ده‌كه‌ن. ئه‌م فیلمه‌ ئێستا له‌ سینه‌ماكانی جیهان په‌خشده‌كرێت و به‌م زوانه‌ ده‌كه‌وێته‌ به‌ر ده‌ستی سه‌یركه‌ران له‌سه‌ر تؤری ئینته‌رنێت. ئه‌م ژێرن","["The Divergent Series: Insurgent (2015), Trailer"]",the-divergent-series-insurgent/kurdish/1091671,the-divergent-series-insurgent/the-divergent-series-insurgent_kurdish-1091671.zip
2002605,"The Equalizer 2",3766354,"2019-08-20 12:09:00",kurdish_sub,1217008,kurdish,"Telegram: @KurdishSub
دەتوانن فیلمەکان و ژێرنووسەکانیان لە کەناڵی تلێگرامەکەمانەوە دابگرن.","["The Equalizer 2 (2018)"]",the-equalizer-2/kurdish/2037651,the-equalizer-2/the-equalizer-2_kurdish-2037651.zip
2005367,"The Exclusive Path",3696808,"2017-08-24 08:06:00",bnarjabar,1084805,kurdish,,"["the exclusive path", "khate vijah"]",the-exclusive-path/kurdish/1618537,the-exclusive-path/the-exclusive-path_kurdish-1618537.zip
2012959,"The Fast and the Furious: Tokyo Drift",463985,"2018-06-18 06:30:00",abdulla90,1149098,kurdish,"hyway chezh","["The.Fast.and.the.Furious.Tokyo.Drift.2011.720p.BrRip.x264.YIFY"]",the-fast-and-the-furious-tokyo-drift/kurdish/1793087,the-fast-and-the-furious-tokyo-drift/the-fast-and-the-furious-tokyo-drift_kurdish-1793087.zip
2031971,"Free State of Jones",1124037,"2016-11-18 07:08:00",Karwan,1030026,kurdish,,"["Free.State.of.Jones.2016.WEB-DL.x264-FGT.srt"]",the-free-state-of-jones/kurdish/1447920,the-free-state-of-jones/the-free-state-of-jones_kurdish-1447920.zip
2032390,"The Fresh Prince of Bel Air - First Season",98800,"2019-10-06 20:03:00",NahroStar,1237237,kurdish,"وەرگێڕان: نەهرۆ ستار","["The.fresh.prince.project.S01E01.Kurdish.Nahro.Star"]",the-fresh-prince-of-bel-air-first-season/kurdish/2064618,the-fresh-prince-of-bel-air-first-season/the-fresh-prince-of-bel-air-first-season_kurdish-2064618.zip
2034806,"The Garden of Words (Koto no ha no niwa)",2591814,"2023-04-06 14:55:00",AyubTahseen,1435868,kurdish,"» وەرگێران» ایوب تحسین","["The Garden of Words (2013) Bluray x265 10bit 1080ps"]",the-garden-of-words-koto-no-ha-no-niwa/kurdish/3061830,the-garden-of-words-koto-no-ha-no-niwa/the-garden-of-words-koto-no-ha-no-niwa_kurdish-3061830.zip
2037672,"The Girl on the Train",8907992,"2021-02-27 15:53:00",KurdishAuto,1362895,kurdish,"Translated by: facebook.com/fkToB","["The.Girl.On.The.Train.2021.1080p.NF.WEB-DL.x264 Kurdish"]",the-girl-on-the-train-2021/kurdish/2405141,the-girl-on-the-train-2021/the-girl-on-the-train-2021_kurdish-2405141.zip
2045423,"The Great Mouse Detective",91149,"2020-08-08 09:07:00",krmanj,1326054,kurdish,"The great mouse detective ,film,cartoon,kurdish,kurdi,sub,مشکە لێکۆڵەرەکە، کوردی، بە کوردی، کرمانج محەمەد، ژێرنووس، تەرجەمە، دۆبلاج، کارتۆنی کوردی","["The Great Mouse Detective (1986)"]",the-great-mouse-detective/kurdish/2267507,the-great-mouse-detective/the-great-mouse-detective_kurdish-2267507.zip
2047333,"The Grey",1601913,"2017-12-09 18:03:00",Mathboa,1106367,kurdish,,"["خــۆڵەمێشیەکە"]",the-grey/kurdish/1681651,the-grey/the-grey_kurdish-1681651.zip
2053614,"The Highwaymen",1860242,"2019-07-12 23:06:00",kurdish_sub,1217008,kurdish,"بۆ داگرتنی ژێرنووسی زۆرتر سەردانی کەناڵەکەمان لە تلگرام بکەن
t.me/KurdishSub","["The Highwaymen 2019"]",the-highwaymen/kurdish/2014301,the-highwaymen/the-highwaymen_kurdish-2014301.zip
2056404,"The Hobbit: The Desolation of Smaug",1170358,"2013-10-25 19:35:00","kaihan translator",800454,kurdish,,"["---",the-hobbit-the-desolation-of-smaug/kurdish/808136,the-hobbit-the-desolation-of-smaug/the-hobbit-the-desolation-of-smaug_kurdish-808136.zip
2059658,"The House is Black (Khaneh siah ast)",336693,"2020-03-21 11:18:00",,1276798,kurdish,,[],the-house-is-black-khaneh-siah-ast/kurdish/2168751,the-house-is-black-khaneh-siah-ast/the-house-is-black-khaneh-siah-ast_kurdish-2168751.zip
2064200,"The Imitation Game",2084970,"2015-12-20 16:23:00","Ahmad muhammad",969558,kurdish,,"["Ahmad Muhammad"]",the-imitation-game/kurdish/1245515,the-imitation-game/the-imitation-game_kurdish-1245515.zip
2077037,"The Kid Who Would Be King",6811018,"2019-07-29 18:55:00",Mhamad.Jalal,1242959,kurdish,"ئێمەى کورد هەمیشە پێشەنگین","["The.Kid.Who.Would.Be.King.2019.1080p.WEBRip.x264-YTS.AM"]",the-kid-who-would-be-king-2019/kurdish/2023881,the-kid-who-would-be-king-2019/the-kid-who-would-be-king-2019_kurdish-2023881.zip
2091852,"The Last Lions",1692928,"2020-05-03 05:50:00",dlzar,1308229,kurdish,"kurdish subtitle","["The.Last.Lions.2011.BRRip.XviD-playXD"]",the-last-lions/kurdish/2205446,the-last-lions/the-last-lions_kurdish-2205446.zip
2103474,"The Lego Batman Movie",4116284,"2018-08-29 10:37:00",abdulla90,1149098,kurdish,,"["The.LEGO.Batman.Movie.2017.1080p.BluRay.x264"]",the-lego-batman-movie/kurdish/1832152,the-lego-batman-movie/the-lego-batman-movie_kurdish-1832152.zip
2103938,"The Lego Ninjago Movie",3014284,"2018-08-29 10:35:00",abdulla90,1149098,kurdish,,"["The.LEGO.Ninjago.Movie.2017.1080p.BluRay.x264"]",the-lego-ninjago-movie/kurdish/1832151,the-lego-ninjago-movie/the-lego-ninjago-movie_kurdish-1832151.zip
